id,name,brand,RAM,ROM,processor,screen_size,price,reviews,links,source
49,HP EliteBook 840 G3 Core i5 6th Gen 8GB RAM 256GB SSD 14 Inches 2.4GHz up to 3.0GHz Dual Core Processor Windows 10 Pro Ultra Slim Refurbished Laptop,HP,8GB,256GB SSD,Intel Core i5,14.0,21500,0,https://www.kilimall.co.ke/listing/1001053268-hp-elitebook-840-g3-core-i5-6th-gen-8gb-ram-256gb-ssd-14-inches-24ghz-up-to-30ghz-dual-core-processor-windows-10-pro-ultra-slim-refurbished-laptop?skuId=10002210017&source=search-enterSearch-laptop,Kilimall
50,Hp EliteBook 840 G4 Laptop Computer Intel Core i5 7th Generation 8GB RAM 256 GB SSD Storage LED Backlit Keyboard 1920 x 1080 HD Screen  Windows 10 Pro  Silver  12.5 inc,HP,8GB,256GB SSD,Intel Core i5,,21499,0,https://www.kilimall.co.ke/listing/1001031644-new-year-sale-hp-elitebook-840-g4-laptop-computer-intel-core-i5-7th-generation-8gb-ram-256-gb-ssd-storage-led-backlit-keyboard-1920-x-1080-hd-screen-windows-10-pro-silver-125-inc?skuId=10002142768&source=search-enterSearch-laptop,Kilimall
51,HP Stream 11 Pro G5 11.6 Intel Celeron 4GB RAM 64GB SSD Ultra Slim Laptop Refurbished  Backpack Bag,HP,4GB,Unknown,Unknown,,10900,0,https://www.kilimall.co.ke/listing/1001091481-hp-stream-11-pro-g5-116-intel-celeron-4gb-ram-64gb-ssd-ultra-slim-laptop-refurbished-backpack-bag?skuId=10002319145&source=search-enterSearch-laptop,Kilimall
52,Lenovo Thinkpad X270 Core i5 8gb Ram 256gb ssd 7th Generation 12.5 inch Screen Size Windows and Office Installed Refurbished Laptop,Lenovo,8GB,256GB SSD,Intel Core i5,12.5,23999,0,https://www.kilimall.co.ke/listing/1000408477-special-offer-lenovo-thinkpad-x270-core-i5-8gb-ram-256gb-ssd-7th-generation-125-inch-screen-size-windows-and-office-installed-refurbished-laptop?skuId=10001545263&source=search-enterSearch-laptop,Kilimall
53,i54gb 500gb Refurbished Dell Latitude 5420 intel core i5 4GB Ram 500GB HDD 14INCH Refurbished Laptops Notebooks Refurbishded Computer,Dell,4GB,500GB,Intel Core i5,14.0,11799,4,https://www.kilimall.co.ke/listing/1001034937-i54gb-500gb-refurbished-dell-latitude-5420-intel-core-i5-4gb-ram-500gb-hdd-14inch-refurbished-laptops-notebooks-refurbishded-computer?skuId=10002151686&source=search-enterSearch-laptop,Kilimall
54,"TOUCHSCREEN REFURBISHED LENOVO THINKPAD YOGA 11E 4GB RAM 128GB SSD , CELERON, 2 IN 1 LAPTOP , 5TH GENERATION X360",Lenovo,4GB,128GB SSD,Unknown,,10999,34,https://www.kilimall.co.ke/listing/3041413-special-offer-touchscreen-refurbished-lenovo-thinkpad-yoga-11e-4gb-ram-128gb-ssd-celeron-2-in-1-laptop-5th-generation-x360?skuId=19921821&source=search-enterSearch-laptop,Kilimall
55,"LENOVO YOGA 11E TOUCHSCREEN INTEL CELERON 8GB RAM 256GB SSD STORAGE X360 2 IN 1 LAPTOP REFURBISHED , INSTALLED WINDOWS 10 PRO AND FREE MOUSE",Lenovo,8GB,256GB SSD,Unknown,,15999,14,https://www.kilimall.co.ke/listing/3039883-limited-special-offer-lenovo-yoga-11e-touchscreen-intel-celeron-8gb-ram-256gb-ssd-storage-x360-2-in-1-laptop-refurbished-installed-windows-10-pro-and-free-mouse?skuId=19915871&source=search-enterSearch-laptop,Kilimall
56,i78GB500GB Refurbished HP EliteBook Folio 9480 Core i7 8GB RAM 500GB HDD 14 Inch LED Ultrabook Laptop Backlit Keyboard Windows 11,HP,8GB,500GB HDD,Intel Core i7,14.0,20999,0,https://www.kilimall.co.ke/listing/1001007310-i78gb500gb-refurbished-hp-elitebook-folio-9480-core-i7-8gb-ram-500gb-hdd-14-inch-led-ultrabook-laptop-backlit-keyboard-windows-11?skuId=10002031844&source=search-enterSearch-laptop,Kilimall
57,Share this product ..HP Chromebook 11 G6 Laptop - Intel Celeron Dual-core - Storage 16GB  4GB - WiFi - Camera - Type C - HDMI - Chrome OS  Apps - Refurb - Black,HP,16GB,Unknown,Unknown,,8999,1,https://www.kilimall.co.ke/listing/1000329826-share-this-producthot-offer-hp-chromebook-11-g6-laptop-intel-celeron-dualcore-storage-16gb-4gb-wifi-camera-type-c-hdmi-chrome-os-apps-refurb-black?skuId=10001143241&source=search-enterSearch-laptop,Kilimall
58,FREE MOUSE HP EliteBook 840 G6 Core I7 8GB RAM 256GB SSD 8th Generation 14 inches Full HD 1.8GHz up to 4.3GHz Quad Core Processor Windows 11 Professional Ultra - Slim Refurbished Laptop,HP,8GB,256GB SSD,Intel Core i7,14.0,38000,1,https://www.kilimall.co.ke/listing/1000435146-free-mouse-hp-elitebook-840-g6-core-i7-8gb-ram-256gb-ssd-8th-generation-14-inches-full-hd-18ghz-up-to-43ghz-quad-core-processor-windows-11-professional-ultra-slim-refurbished-laptop?skuId=10001644370&source=search-enterSearch-laptop,Kilimall
59,Lenovo Thinkpad X270 Core i7 16gb Ram 256gb ssd 7th Generation 12.5 inch Screen Size Windows and Office Installed Refurbished Laptop,Lenovo,16GB,256GB SSD,Intel Core i7,12.5,23999,0,https://www.kilimall.co.ke/listing/1001038980-special-offer-lenovo-thinkpad-x270-core-i7-16gb-ram-256gb-ssd-7th-generation-125-inch-screen-size-windows-and-office-installed-refurbished-laptop?skuId=10002167459&source=search-enterSearch-laptop,Kilimall
60,"LENOVO YOGA 11E TOUCHSCREEN X360 4GB RAM 128GB SSD 2 IN 1 LAPTOP REFURBISHED LAPTOP , BLACK , 12 INCH , INSTALLED WINDOWS 10 PRO AND FREE MOUSE",Lenovo,4GB,128GB SSD,Unknown,12.0,10999,13,https://www.kilimall.co.ke/listing/3039875-anniversary-offer-lenovo-yoga-11e-touchscreen-x360-4gb-ram-128gb-ssd-2-in-1-laptop-refurbished-laptop-black-12-inch-installed-windows-10-pro-and-free-mouse?skuId=19915855&source=search-enterSearch-laptop,Kilimall
61,Dell Latitude 5300 Refurbished Laptop i58GB256GBFree Bag SSD 8th Gen 13.3 HD Display Bluetooth Webcam Student professional laptop,Dell,Unknown,Unknown,Unknown,,23599,0,https://www.kilimall.co.ke/listing/1001081033-dell-latitude-5300-refurbished-laptop-i58gb256gbfree-bag-ssd-8th-gen-133-hd-display-bluetooth-webcam-student-professional-laptop?skuId=10002282812&source=search-enterSearch-laptop,Kilimall
62,HP Chromebook 14 G5 Laptop Brand New High Perfomance with free 16GB Flash Disk,HP,16GB,Unknown,Unknown,,16999,0,https://www.kilimall.co.ke/listing/1001055205-hp-chromebook-14-g5-laptop-brand-new-high-perfomance-with-free-16gb-flash-disk?skuId=10002216186&source=search-enterSearch-laptop,Kilimall
63,"TOUCHSCREEN x360 REFURBISHED LENOVO THINKPAD YOGA 11E 4GB RAM 128GB SSD , CELERON, 2 IN 1 LAPTOP , 5TH GENERATION X360 COMPUTER, INSTALLED WINDOWS 10 PRO, FREE MO Black",Lenovo,4GB,128GB SSD,Unknown,,21060,0,https://www.kilimall.co.ke/listing/3057089-touchscreen-x360-refurbished-lenovo-thinkpad-yoga-11e-4gb-ram-128gb-ssd-celeron-2-in-1-laptop-5th-generation-x360-computer-installed-windows-10-pro-free-mo-black?skuId=19965690&source=search-enterSearch-laptop,Kilimall
64,"Refurbished Apple MacBook Pro 13 Core I5 2.4GHz 16GB RAM, 1TB HDD 2012 Laptop Silver  Free Wireless Mouse",MacBook,16GB,1TB HDD,Intel Core i5,,35500,3,https://www.kilimall.co.ke/listing/1000094586-refurbished-apple-macbook-pro-13-core-i5-24ghz-16gb-ram-1tb-hdd-2012-laptop-silver-free-wireless-mouse?skuId=10000205482&source=search-enterSearch-laptop,Kilimall
65,HP Elite Book 8470p Laptop Webcam Optional - Core I5 2.5ghz - 8GB DDR3 - 500GB HDD - DVD - Windows 10 Home - Renewed,HP,8GB,500GB HDD,Intel Core i5,,25500,0,https://www.kilimall.co.ke/listing/2589529-hp-elite-book-8470p-laptop-webcam-optional-core-i5-25ghz-8gb-ddr3-500gb-hdd-dvd-windows-10-home-renewed?skuId=18587365&source=search-enterSearch-laptop,Kilimall
66,"HP Probook x360 11 G4 EE Intel core i5 8GB RAM 256GB SSD 8th generation 11.6 Inches Touchscreen, HDMI, 2 in 1 Refurbished Laptop",HP,8GB,256GB SSD,Intel Core i5,11.6,22500,0,https://www.kilimall.co.ke/listing/1000444502-hp-probook-x360-11-g4-ee-intel-core-i5-8gb-ram-256gb-ssd-8th-generation-116-inches-touchscreen-hdmi-2-in-1-refurbished-laptop?skuId=10001686041&source=search-enterSearch-laptop,Kilimall
67,HP ProBook X360 11 G5 EE 9th Generation 4GB RAM 192GB SSD 11.6 Inches Touchscreen 1.1GHz up to 2.7GHz Dual Core Processor Windows 10 Pro 2 - in - 1 Convertible Refurbished Laptop,HP,4GB,Unknown,Unknown,11.6,17900,0,https://www.kilimall.co.ke/listing/1000340850-hp-probook-x360-11-g5-ee-9th-generation-4gb-ram-192gb-ssd-116-inches-touchscreen-11ghz-up-to-27ghz-dual-core-processor-windows-10-pro-2-in-1-convertible-refurbished-laptop?skuId=10001184078&source=search-enterSearch-laptop,Kilimall
68,"Fujitsu Lifebook S761D  Intel Core i3 Processor, 4GB RAM, 250GB HDD, 13.3-Inch Display, Lightweight Portable Laptop for Business and Everyday Use",FUJITSU,4GB,250GB HDD,Intel Core i3,,10999,0,https://www.kilimall.co.ke/listing/1001043258-fujitsu-lifebook-s761d-intel-core-i3-processor-4gb-ram-250gb-hdd-133inch-display-lightweight-portable-laptop-for-business-and-everyday-use?skuId=10002181652&source=search-enterSearch-laptop,Kilimall
69,Toshiba Dynabook R73F Compact Business student Laptop with Intel Core i5-7th Gen 2.30GH 8GB RAM 256GB SSD,Toshiba,8GB,256GB SSD,Intel Core i5,,19500,0,https://www.kilimall.co.ke/listing/1001023291-toshiba-dynabook-r73f-compact-business-student-laptop-with-intel-core-i57th-gen-230gh-8gb-ram-256gb-ssd?skuId=10002103360&source=search-enterSearch-laptop,Kilimall
70,"REFURBISHED HP PROBOOK 11 G3 PENTIUM 4GB RAM 128GB SSD 2 IN 1 LAPTOP TOUCHSCREEN , X360 , WINDOWS 10 PRO, OFFICE 2019 ACTIVATED",HP,4GB,128GB SSD,Unknown,,14299,1,https://www.kilimall.co.ke/listing/1001000342-refurbished-hp-probook-11-g3-pentium-4gb-ram-128gb-ssd-2-in-1-laptop-touchscreen-x360-windows-10-pro-office-2019-activated?skuId=10002001957&source=search-enterSearch-laptop,Kilimall
71,"REFURBISHED HP PROBOOK 11 G3 CELERON 4GB RAM 128GB SSD 2 IN 1 LAPTOP TOUCHSCREEN , X360 , WINDOWS 10 PRO, OFFICE 2019 ACTIVATED , FREE MOUSE",HP,4GB,128GB SSD,Unknown,,14299,12,https://www.kilimall.co.ke/listing/3002878-special-offer-refurbished-hp-probook-11-g3-celeron-4gb-ram-128gb-ssd-2-in-1-laptop-touchscreen-x360-windows-10-pro-office-2019-activated-free-mouse?skuId=19822981&source=search-enterSearch-laptop,Kilimall
72,I54GB500GB Refurbished Laptop Lenovo Thinkpad T420s Core i5 2nd Gen 4GB500GB HDD 12.5 Windows 10 Refurbished Lenovo Laptops Notebook Black 12 inch,Lenovo,4GB,Unknown,Intel Core i5,12.0,14899,0,https://www.kilimall.co.ke/listing/1001049711-i54gb500gb-refurbished-laptop-lenovo-thinkpad-t420s-core-i5-2nd-gen-4gb500gb-hdd-125-windows-10-refurbished-lenovo-laptops-notebook-black-12-inch?skuId=10002199933&source=search-enterSearch-laptop,Kilimall
73,"Touchscreen Refurbished HP ProBook 11 G4 X360 Intel Core i5-8th Gen Processor 8GB RAM 256GB SSD Solid State Drive11.6-inch Display, 2-in-1 Refurbished Laptop PC Notebook ComputerBluetooth",HP,8GB,256GB SSD,Intel Core i5,,18999,2,https://www.kilimall.co.ke/listing/1000094414-touchscreen-refurbished-hp-probook-11-g4-x360-intel-core-i58th-gen-processor-8gb-ram-256gb-ssd-solid-state-drive116inch-display-2in1-refurbished-laptop-pc-notebook-computerbluetooth?skuId=10000205126&source=search-enterSearch-laptop,Kilimall
74,i54gb 500gb Refurbished Dell Latitude 6230 intel core i5 4GB Ram 500GB HDD 14INCH Refurbished Laptops Notebooks Refurbishded Computer windows 10 pro,Dell,4GB,500GB,Intel Core i5,14.0,11799,0,https://www.kilimall.co.ke/listing/1001034986-i54gb-500gb-refurbished-dell-latitude-6230-intel-core-i5-4gb-ram-500gb-hdd-14inch-refurbished-laptops-notebooks-refurbishded-computer-windows-10-pro?skuId=10002151896&source=search-enterSearch-laptop,Kilimall
75,Free Mouse Hp Elitebook x2 1012 G2 Detachable 2 in 1 8GB 256GB 6th Gen FHD 12.5 Non-touch - Refurbished Business Student Laptop - Office 2021 Windows 11 Notebook Silver,HP,8GB,256GB,Unknown,,18599,0,https://www.kilimall.co.ke/listing/1000449005-free-mouse-hp-elitebook-x2-1012-g2-detachable-2-in-1-8gb-256gb-6th-gen-fhd-125-nontouch-refurbished-business-student-laptop-office-2021-windows-11-notebook-silver?skuId=10001723747&source=search-enterSearch-laptop,Kilimall
76,i58GB512GB SSDMouse Lenovo Thinkpad X260 laptop Core i5 2.40 GHz 8GB Ram 512GB SSD Storage 12.5INCH HD Screen Display Refurbished School Business Cyber Laptop Computer  Notebook,Lenovo,8GB,512GB SSD,Intel Core i5,12.5,20999,2,https://www.kilimall.co.ke/listing/1000403463-i58gb512gb-ssdmouse-lenovo-thinkpad-x260-laptop-core-i5-240-ghz-8gb-ram-512gb-ssd-storage-125inch-hd-screen-display-refurbished-school-business-cyber-laptop-computer-notebook?skuId=10001527436&source=search-enterSearch-laptop,Kilimall
77,REFURBISHED HP ELITEBOOK 840 G5 CORE I58GB RAM 256GB SSD 8TH GENERATION  WINDOWS 10 PRO 14 INCH LAPTOPFREE MOUSE,HP,8GB,256GB SSD,Unknown,14.0,26999,0,https://www.kilimall.co.ke/listing/3041386-special-offer-refurbished-hp-elitebook-840-g5-core-i58gb-ram-256gb-ssd-8th-generation-windows-10-pro-14-inch-laptopfree-mouse?skuId=19921755&source=search-enterSearch-laptop,Kilimall
78,"Touchscreen REFURBISHED LENOVO THINKPAD YOGA 11E 4GB RAM 128GB SSD , CELERON, 2 IN 1 LAPTOP , 4TH GENERATION X360 COMPUTER, INSTALLED WINDOWS 10 PRO, black",Lenovo,4GB,128GB SSD,Unknown,,11990,0,https://www.kilimall.co.ke/listing/1000400980-touchscreen-refurbished-lenovo-thinkpad-yoga-11e-4gb-ram-128gb-ssd-celeron-2-in-1-laptop-4th-generation-x360-computer-installed-windows-10-pro-black?skuId=10001517074&source=search-enterSearch-laptop,Kilimall
79,Lenovo Thinkpad Yoga 11e X360 Celeron 4GB RAM  128GB SSD Refurbished Laptop Touchscreen 11.6 Inch Screen Size Laptops With Windows and Office Installed High Quality Computer,Lenovo,4GB,128GB SSD,Unknown,11.6,10699,0,https://www.kilimall.co.ke/listing/1001092317-hot-offers-lenovo-thinkpad-yoga-11e-x360-celeron-4gb-ram-128gb-ssd-refurbished-laptop-touchscreen-116-inch-screen-size-laptops-with-windows-and-office-installed-high-quality-computer?skuId=10002321933&source=search-enterSearch-laptop,Kilimall
80,Mousei58GB512GB SSDRefurbished Lenovo Laptop Lenovo Thinkpad T470 Core i5 8GB512GB14 Windows 10 14 FHD Display Bluetooth Webcam WiFi Intel Graphics 6 Months Warranty Notebook laptops,Lenovo,8GB,Unknown,Intel Core i5,,23999,2,https://www.kilimall.co.ke/listing/3060559-mousei58gb512gb-ssdrefurbished-lenovo-laptop-lenovo-thinkpad-t470-core-i5-8gb512gb14-windows-10-14-fhd-display-bluetooth-webcam-wifi-intel-graphics-6-months-warranty-notebook-laptops?skuId=19974572&source=search-enterSearch-laptop,Kilimall
81,Refurbished HP 11 G6 EE 11.6 LCD Chromebook Laptop - Intel Celeron N3350 Dual-core - 4GB LPDDR4 -16GB SSD - WiFi- Camera - Type C- Chrome OS laptops computers - Refurb,HP,4GB,Unknown,Unknown,,8999,1,https://www.kilimall.co.ke/listing/1000291365-brand-offer-refurbished-hp-11-g6-ee-116-lcd-chromebook-laptop-intel-celeron-n3350-dualcore-4gb-lpddr4-16gb-ssd-wifi-camera-type-c-chrome-os-laptops-computers-refurb?skuId=10000998561&source=search-enterSearch-laptop,Kilimall
82,"HP EliteBook 820 G3 Laptop, Intel Core i5-6200U 2.3GHz Quad-Core, 8GB RAM, 128GB SSD, Fingerprint Scanner, Windows 10  Compact and Powerful",HP,8GB,128GB SSD,Intel Core i5,,17999,1,https://www.kilimall.co.ke/listing/1001024534-hp-elitebook-820-g3-laptop-intel-core-i56200u-23ghz-quadcore-8gb-ram-128gb-ssd-fingerprint-scanner-windows-10-compact-and-powerful?skuId=10002114848&source=search-enterSearch-laptop,Kilimall
83,Refurbished Lenovo ThinkPad T470s Laptop Intel Core i5 7th Gen 8GB RAM 256GB SSD 14 Inch Refurbished Laptops Computer Notebook Black,Lenovo,8GB,256GB SSD,Intel Core i5,14.0,21999,2,https://www.kilimall.co.ke/listing/1000427039-special-offer-refurbished-lenovo-thinkpad-t470s-laptop-intel-core-i5-7th-gen-8gb-ram-256gb-ssd-14-inch-refurbished-laptops-computer-notebook-black?skuId=10001617941&source=search-enterSearch-laptop,Kilimall
84,BLACK HP ProBook 640 G1  Core i5  8GB RAM  500GB HDD  DISK DRIVE  14 inch  Refurbished Laptop Computer  Notebook PLUS FREE MOUSE,HP,8GB,500GB HDD,Intel Core i5,14.0,15999,1,https://www.kilimall.co.ke/listing/1000397065-black-friday-offer-hp-probook-640-g1-core-i5-8gb-ram-500gb-hdd-disk-drive-14-inch-refurbished-laptop-computer-notebook-plus-free-mouse?skuId=10001504420&source=search-enterSearch-laptop,Kilimall
85,FREE MOUSE HP EliteBook 745 G6 AMD Ryzen 5 PRO 3500U 16GB RAM 256GB SSD 14 Inches Full HD Touchscreen  2GB AMD Radeon Graphics 2.1GHz Quad Core Windows 11 Pro Utra Slim Refurbished Laptop -,HP,16GB,256GB SSD,Unknown,14.0,35000,0,https://www.kilimall.co.ke/listing/1000392794-free-mouse-hp-elitebook-745-g6-amd-ryzen-5-pro-3500u-16gb-ram-256gb-ssd-14-inches-full-hd-touchscreen-2gb-amd-radeon-graphics-21ghz-quad-core-windows-11-pro-utra-slim-refurbished-laptop?skuId=10001488266&source=search-enterSearch-laptop,Kilimall
86,BRAND NEW HP PROBOOK 11 G2  CELERON 4GB RAM  128GB SSD TOUCHSCREEN LAPTOPWINDOWS 10 PROFREE MOUSE 2 IN 1 LAPTOP,HP,4GB,128GB SSD,Unknown,,13999,0,https://www.kilimall.co.ke/listing/1000397074-black-friday-offer-brand-new-hp-probook-11-g2-celeron-4gb-ram-128gb-ssd-touchscreen-laptopwindows-10-profree-mouse-2-in-1-laptop?skuId=10001504437&source=search-enterSearch-laptop,Kilimall
87,"LENOVO YOGA 11E 4GB RAM 256GB SSD 2 IN 1 TOUCHSCREEN X360 LAPTOP REFURBISHED LAPTOP , BLACK , 12 INCH , INSTALLED WINDOWS 10 PRO AND FREE MOUSE",Lenovo,4GB,256GB SSD,Unknown,12.0,14999,0,https://www.kilimall.co.ke/listing/1000361603-special-offer-lenovo-yoga-11e-4gb-ram-256gb-ssd-2-in-1-touchscreen-x360-laptop-refurbished-laptop-black-12-inch-installed-windows-10-pro-and-free-mouse?skuId=10001302060&source=search-enterSearch-laptop,Kilimall
88,Refurbished Hp Elitebook 840 G2 Touch Screen Laptop Intel Core i5 8gb Ram 500gb HDD 14 Notebook laptop,HP,8GB,500GB HDD,Intel Core i5,,19699,0,https://www.kilimall.co.ke/listing/1000375111-refurbished-hp-elitebook-840-g2-touch-screen-laptop-intel-core-i5-8gb-ram-500gb-hdd-14-notebook-laptop?skuId=10001391222&source=search-enterSearch-laptop,Kilimall
89,REFURBISHED LAPTOP HP ELITEBOOK 8460P CORE I5 8GB RAM 500GB HDD 3RD GENERATION 14 INCH WINDOWS 10 PRO FREE MOUSE,HP,8GB,500GB HDD,Intel Core i5,14.0,12800,7,https://www.kilimall.co.ke/listing/3041415-anniversary-offer-refurbished-laptop-hp-elitebook-8460p-core-i5-8gb-ram-500gb-hdd-3rd-generation-14-inch-windows-10-pro-free-mouse?skuId=19921823&source=search-enterSearch-laptop,Kilimall
90,i58GB256GBMouse Refurbished Laptop Lenovo Thinkpad T480 Core i5 8th Gen 8GB256GB14 Windows 10 Notebook Black 14 inch Bluetooth Webcam Intel Graphics,Lenovo,8GB,Unknown,Intel Core i5,14.0,19999,0,https://www.kilimall.co.ke/listing/2912413-i58gb256gbmouse-refurbished-laptop-lenovo-thinkpad-t480-core-i5-8th-gen-8gb256gb14-windows-10-notebook-black-14-inch-bluetooth-webcam-intel-graphics?skuId=19585808&source=search-enterSearch-laptop,Kilimall
91,i58GB500GBRefurbished HP 840 G1 Notebook Laptop - Intel Core i5 4th - 8GB RAM 500GB HDD ROM - 14 Windows 10 Backlight Bluetooth Webcam Intel HD Graphics Backlit Keyboard Notebook,HP,8GB,500GB HDD,Intel Core i5,,16899,0,https://www.kilimall.co.ke/listing/1000133316-i58gb500gbrefurbished-hp-840-g1-notebook-laptop-intel-core-i5-4th-8gb-ram-500gb-hdd-rom-14-windows-10-backlight-bluetooth-webcam-intel-hd-graphics-backlit-keyboard-notebook?skuId=10000315211&source=search-enterSearch-laptop,Kilimall
92,Core i58gb256gb14 Refurbished Hp Elitebook 840 G3 Laptop Intel Core i5 6th Gen 8GB 256GB SSD 14 Backlit Keyboard Notebook Laptop Computer Windows 11 Office,HP,8GB,256GB SSD,Intel Core i5,,20349,33,https://www.kilimall.co.ke/listing/2482786-core-i58gb256gb14-refurbished-hp-elitebook-840-g3-laptop-intel-core-i5-6th-gen-8gb-256gb-ssd-14-backlit-keyboard-notebook-laptop-computer-windows-11-office?skuId=18129430&source=search-enterSearch-laptop,Kilimall
93,"HP EliteBook 840 G3 Laptop 14 HD Display, Intel Core i5-6300U 2.4Ghz, 256GB SSD, 8GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro",HP,8GB,256GB SSD,Intel Core i5,,20000,0,https://www.kilimall.co.ke/listing/1000239769-hp-elitebook-840-g3-laptop-14-hd-display-intel-core-i56300u-24ghz-256gb-ssd-8gb-ddr4-ram-webcam-wifi-windows-10-pro?skuId=10000694634&source=search-enterSearch-laptop,Kilimall
94,i58gb256gb Refurbished Dell Laptop Latitude 7480 Core i5 8GB256GB14 Refurbished Laptops Refurbished Computer Windows 10 Notebook 6 Month Warranty Free Office 2019,Dell,8GB,Unknown,Intel Core i5,,21399,0,https://www.kilimall.co.ke/listing/2716375-i58gb256gb-refurbished-dell-laptop-latitude-7480-core-i5-8gb256gb14-refurbished-laptops-refurbished-computer-windows-10-notebook-6-month-warranty-free-office-2019?skuId=19012316&source=search-enterSearch-laptop,Kilimall
95,"SUPER HP Elitebook 8460 Laptop Core i5 8GB RAM  500GB HDD Computer Laptop,windows 10 pro free mouse ,Silver 14 inch",HP,8GB,500GB HDD,Intel Core i5,14.0,19000,0,https://www.kilimall.co.ke/listing/1000322132-super-brands-sale-hp-elitebook-8460-laptop-core-i5-8gb-ram-500gb-hdd-computer-laptopwindows-10-pro-free-mouse-silver-14-inch?skuId=10001113017&source=search-enterSearch-laptop,Kilimall
96,"HP Elitebook 820 G3 Core I7 8GB RAM 256GB SSD 6th Generation, 2.6GHz Processor speed 12.5 Ultraslim windows 10 Pro Refurbished laptop",HP,8GB,256GB SSD,Intel Core i7,,26999,0,https://www.kilimall.co.ke/listing/1000346320-hp-elitebook-820-g3-core-i7-8gb-ram-256gb-ssd-6th-generation-26ghz-processor-speed-125-ultraslim-windows-10-pro-refurbished-laptop?skuId=10001210911&source=search-enterSearch-laptop,Kilimall
97,i58GB500GBTouchRefurbished HP 840 G1 Touchscreen Notebook Laptop - Intel Core i5 4th - 8GB RAM 500GB HDD ROM - 14 Windows 11 Bluetooth Webcam Intel HD Graphics Backlit Keyboard Notebook,HP,8GB,500GB HDD,Intel Core i5,,20399,2,https://www.kilimall.co.ke/listing/1000133408-i58gb500gbtouchrefurbished-hp-840-g1-touchscreen-notebook-laptop-intel-core-i5-4th-8gb-ram-500gb-hdd-rom-14-windows-11-bluetooth-webcam-intel-hd-graphics-backlit-keyboard-notebook?skuId=10000315368&source=search-enterSearch-laptop,Kilimall
98,"FUJITSU U938  Lightweight 13.3 Touchscreen Laptop, Intel Core i5-7200U, 2.50GHz, 8GB RAM, 256GB SSD  Perfect for Work and Travel",FUJITSU,8GB,256GB SSD,Intel Core i5,,17999,2,https://www.kilimall.co.ke/listing/1001007658-fujitsu-u938-lightweight-133-touchscreen-laptop-intel-core-i57200u-250ghz-8gb-ram-256gb-ssd-perfect-for-work-and-travel?skuId=10002032740&source=search-enterSearch-laptop,Kilimall
99,Refurbished Dell Latitude E6430 INTEL CORE i5 4GB Ram 500GB HDD 14inch HD Screen Display Refurbished Laptop Notebook Computer,Dell,4GB,500GB HDD,Intel Core i5,14.0,12499,34,https://www.kilimall.co.ke/listing/2835891-christmas-offer-free-mouse-refurbished-dell-latitude-e6430-intel-core-i5-4gb-ram-500gb-hdd-14inch-hd-screen-display-refurbished-laptop-notebook-computer?skuId=19371951&source=search-enterSearch-laptop,Kilimall
100,Refurbished HP Probook 640 G1 Intel Core i5 8GBRAM 500GB HDD-Storage - Radeon Graphics- 14 Windows 10 Refurbished Laptops Notebook Computer Refurbished Hp Laptop,HP,8GB,500GB HDD,Intel Core i5,,17849,21,https://www.kilimall.co.ke/listing/2962854-refurbished-hp-probook-640-g1-intel-core-i5-8gbram-500gb-hddstorage-radeon-graphics-14-windows-10-refurbished-laptops-notebook-computer-refurbished-hp-laptop?skuId=19711941&source=search-enterSearch-laptop,Kilimall
101,Refurbished Laptop Lenovo Thinkpad x250 Core i5 8GB256GB12.5 Windows 10 Notebook Black 12 inch,Lenovo,8GB,Unknown,Intel Core i5,12.0,14499,0,https://www.kilimall.co.ke/listing/1000362048-special-offer-refurbished-laptop-lenovo-thinkpad-x250-core-i5-8gb256gb125-windows-10-notebook-black-12-inch?skuId=10001307366&source=search-enterSearch-laptop,Kilimall
102,Core i58gb256gb14 Refurbished Hp Elitebook 840 G3 Laptop Intel Core i5 6th Gen 8GB 256GB SSD 14 Backlit Keyboard Notebook Laptop Computer Windows 11 Office,HP,8GB,256GB SSD,Intel Core i5,,21499,0,https://www.kilimall.co.ke/listing/1000362288-special-offer-core-i58gb256gb14-refurbished-hp-elitebook-840-g3-laptop-intel-core-i5-6th-gen-8gb-256gb-ssd-14-backlit-keyboard-notebook-laptop-computer-windows-11-office?skuId=10001308387&source=search-enterSearch-laptop,Kilimall
